BoroCode,Program,RackType,Latitude,Longitude,FEMAFldz,HrcEvac
4,Bike Racks,Large Hoop,40.757225,-73.860982,X,0
3,Bike Racks,Small Hoop,40.618506,-74.03022,X,0
1,Bike Racks,Large Hoop,40.743474,-73.982657,X,0
5,Bike Racks,Large Hoop,40.625768,-74.153961,X,6
2,Bike Racks,Large Hoop,40.841797,-73.88599,X,0
1,Bike Racks,Large Hoop,40.751542,-73.97046,X,0
3,Bike Racks,Large Hoop,40.664739,-73.904461,X,6
1,Bike Racks,Large Hoop,40.705367,-74.006289,AE,1
4,Bike Racks,Small Hoop,40.679116,-73.844513,X,5
1,Bike Racks,Large Hoop,40.72312,-73.989744,X,0
3,Bike Racks,Small Hoop,40.59822536,-73.96247087,X,4
3,Bike Racks,Small Hoop,40.69053,-73.978843,X,0
2,Bike Racks,Small Hoop,40.86547923,-73.86898916,X,0
4,Bike Racks,Small Hoop,40.73928235,-73.7002831,X,0
1,Bike Racks,Small Hoop,40.712112,-74.011809,X,2
3,Bike Racks,Small Hoop,40.62915,-73.980278,X,0
4,Bike Racks,Small Hoop,40.698464,-73.83464161,X,0
2,Bike Racks,Large Hoop,40.847544,-73.907495,X,0
4,Bike Racks,Small Hoop,40.72294,-73.90178,X,0
3,Bike Racks,Large Hoop,40.700905,-73.938736,X,0
4,Bike Racks,Large Hoop,40.758522,-73.8922,X,6
1,Bike Racks,Small Hoop,40.71460375,-74.00832485,X,5
1,Bike Racks,Large Hoop,40.727469,-73.991543,X,0
2,Bike Racks,Large Hoop,40.836311,-73.88491,X,0
4,Bike Racks,Small Hoop,40.587476,-73.812687,X,1
1,Bike Racks,Small Hoop,40.73018391,-73.98640017,X,5
3,Bike Racks,Small Hoop,40.626404,-73.940704,X,4
2,Bike Racks,Large Hoop,40.856791,-73.909998,X,0
3,Bike Racks,Small Hoop,40.599457,-73.989908,X,2
4,Bike Racks,Small Hoop,40.71190005,-73.78742735,X,0
4,Bike Racks,Small Hoop,40.75420995,-73.89732193,X,6
1,Bike Racks,Small Hoop,40.70725325,-74.00526286,AE,1
2,Bike Racks,Small Hoop,40.879778,-73.875575,X,0
2,Bike Racks,Large Hoop,40.826908,-73.817759,X,4
4,Bike Racks,Small Hoop,40.7157763,-73.77136252,X,0
3,Bike Racks,Small Hoop,40.694644,-73.993929,X,0
2,Bike Racks,Large Hoop,40.828821,-73.902994,X,0
3,Bike Racks,Small Hoop,40.63749695,-73.89661199,X,2
3,Bike Racks,Small Hoop,40.62978817,-73.98670788,X,0
4,Bike Racks,Small Hoop,40.71034657,-73.79417098,X,0
3,Bike Racks,Large Hoop,40.695839,-73.95274,X,4
4,Bike Racks,Small Hoop,40.72931225,-73.86084051,X,0
3,Bike Racks,Large Hoop,40.676612,-73.908195,X,0
2,Bike Racks,Small Hoop,40.86689116,-73.89620581,X,0
2,Bike Racks,Large Hoop,40.838019,-73.913989,X,0
3,Bike Racks,Small Hoop,40.609801,-73.955752,X,5
1,Bike Racks,Small Hoop,40.72888564,-74.00268649,X,4
4,Bike Racks,Small Hoop,40.71931597,-73.73386833,X,0
2,Bike Racks,Small Hoop,40.8284,-73.881552,X,5
3,Bike Racks,Large Hoop,40.681966,-73.893235,X,0
4,Bike Racks,Small Hoop,40.73517056,-73.71790629,X,0
4,Bike Racks,Large Hoop,40.74678,-73.891073,X,0
3,Bike Racks,Small Hoop,40.604597,-73.968661,X,5
4,Bike Racks,Small Hoop,40.76506665,-73.81386378,X,0
3,Bike Racks,Large Hoop,40.710176,-73.963464,X,0
4,Bike Racks,Large Hoop,40.74286,-73.941417,X,2
2,Bike Racks,Small Hoop,40.8617237,-73.91101444,X,0
2,Bike Racks,Small Hoop,40.85411851,-73.86664478,X,0
2,Bike Racks,Large Hoop,40.875381,-73.859872,X,0
3,Bike Racks,Small Hoop,40.596168,-73.981082,X,4
4,Bike Racks,Small Hoop,40.746137,-73.914813,X,0
4,Bike Racks,Small Hoop,40.679881,-73.849849,X,6
4,Bike Racks,Small Hoop,40.7365116,-73.71258619,X,0
4,Bike Racks,Small Hoop,40.742989,-73.954094,X,2
4,Bike Racks,Small Hoop,40.682185,-73.836455,X,0
3,Bike Racks,Small Hoop,40.621345,-74.00624134,X,0
2,Bike Racks,Large Hoop,40.840612,-73.881205,X,6
4,Bike Racks,Small Hoop,40.69946189,-73.90497533,X,0
4,Bike Racks,Large Hoop,40.775993,-73.915046,X,0
5,Bike Racks,Large Hoop,40.565778,-74.100445,X,1
3,Bike Racks,Large Hoop,40.713163,-73.967106,X,4
4,Bike Racks,Small Hoop,40.71281387,-73.87904261,X,0
4,Bike Racks,Small Hoop,40.760755,-73.730862,X,0
3,Bike Racks,Small Hoop,40.621793,-74.028646,X,0
1,Bike Racks,Large Hoop,40.73109125,-74.00777994,X,4
3,Bike Racks,Large Hoop,40.712113,-73.952893,X,4
4,Bike Racks,Large Hoop,40.748429,-73.948588,X,3
3,Bike Racks,Large Hoop,40.685116,-73.977214,X,0
4,Bike Racks,Small Hoop,40.758391,-73.928891,X,0
2,Bike Racks,Large Hoop,40.844021,-73.911372,X,0
2,Bike Racks,Large Hoop,40.85188015,-73.86827091,X,0
3,Bike Racks,Small Hoop,40.63205972,-73.97455452,X,0
1,Bike Racks,Small Hoop,40.765669,-73.963418,X,0
4,Bike Racks,Large Hoop,40.699174,-73.763009,X,0
2,Bike Racks,Small Hoop,40.86405855,-73.86539,X,0
3,Bike Racks,Small Hoop,40.605273,-73.981659,X,4
5,Bike Racks,Small Hoop,40.61444139,-74.08466567,X,0
3,Bike Racks,Small Hoop,40.63281741,-73.972947,X,0
4,Bike Racks,Large Hoop,40.706259,-73.758999,X,0
1,Bike Racks,Large Hoop,40.804868,-73.960336,X,0
4,Bike Racks,Small Hoop,40.70908323,-73.81841741,X,0
4,Bike Racks,Small Hoop,40.7503,-73.862969,X,0
2,Bike Racks,Large Hoop,40.846545,-73.901441,X,0
3,Bike Racks,Small Hoop,40.64049283,-73.96589023,X,0
2,Bike Racks,Large Hoop,40.819987,-73.856292,X,3
2,Bike Racks,Large Hoop,40.83649,-73.922522,X,6
3,Bike Racks,Small Hoop,40.654837,-73.916915,X,6
2,Bike Racks,Small Hoop,40.86558217,-73.86383333,X,0
3,Bike Racks,Small Hoop,40.698283,-73.992697,X,0
4,Bike Racks,Small Hoop,40.760861,-73.923157,X,0
1,Bike Racks,Large Hoop,40.708935,-74.00993,X,5
3,Bike Racks,Large Hoop,40.686712,-73.929908,X,0
2,Bike Racks,Small Hoop,40.871977,-73.877721,X,0
3,Bike Racks,Large Hoop,40.65213,-73.958112,X,0
3,Bike Racks,Large Hoop,40.704314,-73.985112,X,2
3,Bike Racks,Small Hoop,40.5904,-73.972082,X,2
4,Bike Racks,Small Hoop,40.766656,-73.920412,X,0
3,Bike Racks,Small Hoop,40.733347,-73.954869,X,2
3,Bike Racks,Large Hoop,40.662329,-73.89185,X,5
3,Bike Racks,Large Hoop,40.695666,-73.916976,X,0
3,Bike Racks,Small Hoop,40.605414,-73.983428,X,4
3,Bike Racks,Small Hoop,40.598412,-73.980564,X,4
4,Bike Racks,Large Hoop,40.748046,-73.876537,X,0
4,Bike Racks,Small Hoop,40.706425,-73.79127,X,0
3,Bike Racks,Small Hoop,40.71857,-73.957024,X,6
3,Bike Racks,Small Hoop,40.608583,-73.957247,X,5
3,Bike Racks,Large Hoop,40.651493,-73.934653,X,0
3,Bike Racks,Small Hoop,40.604521,-73.969894,X,5
1,Bike Racks,Large Hoop,40.830713,-73.9412,X,0
4,Bike Racks,Small Hoop,40.762433,-73.814297,X,0
2,Bike Racks,Small Hoop,40.85905898,-73.8988707,X,0
2,Bike Racks,Small Hoop,40.87923313,-73.90444569,X,2
3,Bike Racks,Small Hoop,40.606284,-73.965364,X,5
1,Bike Racks,Small Hoop,40.73524705,-74.00614201,X,4
3,Bike Racks,Large Hoop,40.633916,-74.01108,X,0
3,Bike Racks,Large Hoop,40.651493,-73.934626,X,0
3,Bike Racks,Small Hoop,40.630922,-73.928273,X,5
4,Bike Racks,Small Hoop,40.70285643,-73.80828378,X,0
2,Bike Racks,Small Hoop,40.833628,-73.851575,X,0
5,Bike Racks,Large Hoop,40.623445,-74.083492,X,6
3,Bike Racks,Small Hoop,40.702585,-73.990395,X,1
4,Bike Racks,Small Hoop,40.788993,-73.813349,X,0
4,Bike Racks,Small Hoop,40.70739053,-73.80428224,X,0
3,Bike Racks,Large Hoop,40.731405,-73.957915,X,2
3,Bike Racks,Small Hoop,40.615217,-73.928856,X,3
3,Bike Racks,Large Hoop,40.677496,-73.993157,X,1
3,Bike Racks,Small Hoop,40.614105,-73.988469,X,0
1,Bike Racks,Large Hoop,40.865651,-73.927562,X,5
1,Bike Racks,Small Hoop,40.875079,-73.909178,X,4
4,Bike Racks,Small Hoop,40.75578777,-73.80468484,X,0
3,Bike Racks,U Rack,40.689336,-74.000694,X,1
3,Bike Racks,Small Hoop,40.72774387,-73.95311774,X,4
4,Bike Racks,Small Hoop,40.732392,-73.810222,X,0
3,Bike Racks,Large Hoop,40.673492,-73.908507,X,0
5,Bike Racks,Large Hoop,40.644714,-74.096343,X,6
3,Bike Racks,Small Hoop,40.674914,-73.963295,X,0
3,Bike Racks,Small Hoop,40.60020646,-73.94334819,X,3
4,Bike Racks,GFI Sled (Silver),40.744236,-73.885472,X,0
4,Bike Racks,Small Hoop,40.69800302,-73.83545222,X,0
1,Bike Racks,Large Hoop,40.741889,-73.993696,X,6
3,Bike Racks,Large Hoop,40.711227,-73.96588,X,0
1,Bike Racks,Large Hoop,40.796232,-73.935702,AE,3
3,Bike Racks,Large Hoop,40.690066,-73.948072,X,0
2,Bike Racks,Large Hoop,40.854336,-73.890848,X,0
3,Bike Racks,Large Hoop,40.697645,-73.912102,X,0
3,Bike Racks,Small Hoop,40.660012,-73.980802,X,0
4,Bike Racks,Small Hoop,40.755569,-73.936112,X,4
4,Bike Racks,Small Hoop,40.72502314,-73.72250371,X,0
1,Bike Racks,Small Hoop,40.719681,-74.00407626,X,3
4,Bike Racks,Small Hoop,40.69023274,-73.81466539,X,0
3,Bike Racks,Small Hoop,40.660054,-73.980569,X,0
4,Bike Racks,Large Hoop,40.70611,-73.75339,X,0
2,Bike Racks,Large Hoop,40.841355,-73.912853,X,0
3,Bike Racks,Large Hoop,40.693365,-73.965424,X,0
3,Bike Racks,Small Hoop,40.604439,-73.969518,X,5
4,Bike Racks,Small Hoop,40.764504,-73.916639,X,0
2,Bike Racks,Small Hoop,40.882658,-73.880973,X,0
3,Bike Racks,Small Hoop,40.73065786,-73.95442794,X,4
3,Bike Racks,Large Hoop,40.619629,-73.95852,X,6
4,Bike Racks,Small Hoop,40.6930599,-73.85397812,X,0
4,Bike Racks,Small Hoop,40.754841,-73.832802,X,6
3,Bike Racks,Small Hoop,40.675798,-73.963468,X,0
2,Bike Racks,Large Hoop,40.869204,-73.844022,X,0
3,Bike Racks,Small Hoop,40.664671,-73.923443,X,0
2,Bike Racks,U Rack,40.853956,-73.843367,X,6
3,Bike Racks,Small Hoop,40.5988224,-73.95705471,X,4
3,Bike Racks,Small Hoop,40.68152538,-73.97573274,X,0
4,Bike Racks,Small Hoop,40.763122,-73.91322,X,0
4,Bike Racks,Small Hoop,40.70615,-73.831614,X,0
3,Bike Racks,Small Hoop,40.61891248,-73.92846303,X,4
1,Bike Racks,Small Hoop,40.71325,-74.006939,X,6
3,Bike Racks,Large Hoop,40.683831,-73.972876,X,0
4,Bike Racks,Small Hoop,40.7126635,-73.73376148,X,0
4,Bike Racks,Large Hoop,40.747939,-73.756,X,0
3,Bike Racks,Small Hoop,40.679428,-73.974213,X,0
1,Bike Racks,Large Hoop,40.729531,-74.008009,X,2
3,Bike Racks,Large Hoop,40.68820868,-73.95993598,X,0
3,Bike Racks,Large Hoop,40.651379,-73.936907,X,0
2,Bike Racks,Large Hoop,40.884099,-73.849249,X,0
3,Bike Racks,Large Hoop,40.656458,-73.905684,X,4
3,Bike Racks,Small Hoop,40.61827591,-73.95706945,X,5
4,Bike Racks,Small Hoop,40.770704,-73.890386,X,6
3,Bike Racks,Small Hoop,40.627691,-74.007016,X,0
2,Bike Racks,Small Hoop,40.85184453,-73.82968497,X,0
3,Bike Racks,Small Hoop,40.596694,-73.975228,X,4
2,Bike Racks,Large Hoop,40.840575,-73.89933,X,0
2,Bike Racks,Large Hoop,40.838716,-73.831445,X,6
2,Bike Racks,Large Hoop,40.834612,-73.89428,X,0
4,Bike Racks,Small Hoop,40.72633018,-73.86469998,X,0
4,Bike Racks,Small Hoop,40.75802854,-73.78533642,X,0
3,Bike Racks,Small Hoop,40.597752,-73.985349,X,2
1,Bike Racks,Small Hoop,40.72613048,-74.00560133,X,4
3,Bike Racks,Small Hoop,40.605186,-73.97967,X,5
4,Bike Racks,Small Hoop,40.740526,-73.922695,X,0
3,Bike Racks,Small Hoop,40.6360641,-73.97388801,X,0
4,Bike Racks,Small Hoop,40.71800421,-73.81599891,X,0
4,Bike Racks,Large Hoop,40.747292,-73.947819,X,2
3,Bike Racks,Large Hoop,40.725279,-73.95261,X,3
3,Bike Racks,Large Hoop,40.614818,-73.944719,X,4
3,Bike Racks,Large Hoop,40.686586,-73.966205,X,0
3,Bike Racks,Small Hoop,40.597104,-73.972637,X,4
1,Bike Racks,Small Hoop,40.70378383,-74.00873969,AE,1
4,Bike Racks,Small Hoop,40.761194,-73.930359,X,6
1,Bike Racks,Large Hoop,40.745175,-73.9963,X,5
4,Bike Racks,Small Hoop,40.769254,-73.736508,X,0
2,Bike Racks,Large Hoop,40.833252,-73.861148,X,6
3,Bike Racks,Large Hoop,40.664289,-73.908633,X,6
2,Bike Racks,Small Hoop,40.86169322,-73.84320281,X,0
3,Bike Racks,Small Hoop,40.57538102,-73.98249196,AE,1
3,Bike Racks,Small Hoop,40.628611,-74.012389,X,0
2,Bike Racks,Small Hoop,40.82419322,-73.89178019,X,0
4,Bike Racks,Small Hoop,40.74936,-73.755364,X,0
3,Bike Racks,Small Hoop,40.60107973,-73.93651069,X,2
3,Bike Racks,Large Hoop,40.686331,-73.950855,X,0
3,Bike Racks,Small Hoop,40.600262,-73.991232,X,2
4,Bike Racks,Small Hoop,40.701712,-73.884252,X,0
2,Bike Racks,Small Hoop,40.876029,-73.879679,X,0
3,Bike Racks,Large Hoop,40.679031,-73.983222,X,4
3,Bike Racks,Small Hoop,40.642266,-73.928161,X,5
3,Bike Racks,Large Hoop,40.699438,-73.911786,X,0
3,Bike Racks,Small Hoop,40.694834,-73.99461,X,0
3,Bike Racks,Small Hoop,40.61314,-73.921927,X,2
3,Bike Racks,Large Hoop,40.619029,-73.998922,X,0
3,Bike Racks,Small Hoop,40.64622146,-73.90343001,X,4
3,Bike Racks,Large Hoop,40.702215,-73.935504,X,0
4,Bike Racks,Small Hoop,40.60296063,-73.75059601,X,1
3,Bike Racks,Large Hoop,40.673278,-73.957194,X,0
4,Bike Racks,Small Hoop,40.758117,-73.916992,X,0
3,Bike Racks,Small Hoop,40.614826,-73.99464,X,0
3,Bike Racks,Small Hoop,40.679137,-73.973753,X,0
3,Bike Racks,Small Hoop,40.61956,-73.917994,X,2
3,Bike Racks,Small Hoop,40.663059,-73.925659,X,6
1,Bike Racks,Large Hoop,40.777357,-73.950291,X,0
3,Bike Racks,Small Hoop,40.694996,-73.994805,X,0
1,Bike Racks,Small Hoop,40.72115012,-73.99370131,X,0
4,Bike Racks,Small Hoop,40.7008135,-73.89371698,X,0
5,Bike Racks,Large Hoop,40.624252,-74.080946,X,5
1,Bike Racks,Large Hoop,40.741642,-73.980215,X,0
4,Bike Racks,Small Hoop,40.753426,-73.827559,X,0
1,Bike Racks,Large Hoop,40.770778,-73.992266,X,1
4,Bike Racks,Large Hoop,40.671969,-73.761843,X,5
3,Bike Racks,Small Hoop,40.597731,-73.961011,X,4
5,Bike Racks,Small Hoop,40.63568946,-74.13490628,X,0
2,Bike Racks,Small Hoop,40.84599212,-73.89662304,X,0
1,Bike Racks,Small Hoop,40.72741842,-74.00336657,X,4
1,Bike Racks,Large Hoop,40.779862,-73.960385,X,0
2,Bike Racks,Small Hoop,40.86433235,-73.82208875,X,4
1,Bike Racks,Small Hoop,40.7331542,-74.00002533,X,4
4,Bike Racks,Small Hoop,40.70524253,-73.79819757,X,0
2,Bike Racks,Small Hoop,40.86772984,-73.8841427,X,0
4,Bike Racks,Small Hoop,40.774923,-73.913556,X,0
1,Bike Racks,Large Hoop,40.738415,-73.982411,X,5
5,Bike Racks,Small Hoop,40.61449335,-74.08466,X,0
4,Bike Racks,Small Hoop,40.70913531,-73.79816975,X,0
2,Bike Racks,Large Hoop,40.845976,-73.883914,X,0
3,Bike Racks,Large Hoop,40.710571,-73.957433,X,0
4,Bike Racks,Small Hoop,40.68750389,-73.82107745,X,0
2,Bike Racks,Large Hoop,40.818797,-73.866489,X,6
1,Bike Racks,Large Hoop,40.713718,-73.979835,X,5
4,Bike Racks,Large Hoop,40.773633,-73.917186,X,0
4,Bike Racks,Large Hoop,40.699315,-73.757608,X,0
3,Bike Racks,Small Hoop,40.68417633,-73.87015328,X,6
1,Bike Racks,Large Hoop,40.77053,-73.991666,X,1
3,Bike Racks,Small Hoop,40.616966,-73.985493,X,0
2,Bike Racks,Large Hoop,40.847679,-73.883423,X,0
3,Bike Racks,Small Hoop,40.673907,-73.962935,X,0
3,Bike Racks,Small Hoop,40.630144,-74.004461,X,0
1,Bike Racks,Large Hoop,40.80043445,-73.96984868,X,0
2,Bike Racks,Small Hoop,40.843266,-73.886591,X,0
3,Bike Racks,Large Hoop,40.707685,-73.931869,X,3
3,Bike Racks,Large Hoop,40.64471661,-74.00345469,X,0
3,Bike Racks,Small Hoop,40.596289,-73.980016,X,4
3,Bike Racks,Small Hoop,40.72437985,-73.95120452,X,3
3,Bike Racks,Small Hoop,40.59975589,-73.95047331,X,4
4,Bike Racks,Small Hoop,40.760805,-73.826823,X,0
2,Bike Racks,Small Hoop,40.82721566,-73.92469502,X,0
4,Bike Racks,Large Hoop,40.734487,-73.882533,X,0
1,Bike Racks,Small Hoop,40.76651975,-73.96015402,X,0
2,Bike Racks,Large Hoop,40.867868,-73.901279,X,0
4,Bike Racks,Small Hoop,40.747579,-73.94764,X,2
3,Bike Racks,Small Hoop,40.63874357,-73.96851706,X,0
1,Bike Racks,Large Hoop,40.801785,-73.943645,X,6
2,Bike Racks,Small Hoop,40.840065,-73.863683,X,0
2,Bike Racks,Large Hoop,40.83988,-73.900102,X,0
3,Bike Racks,Large Hoop,40.676718,-74.01211,X,1
5,Bike Racks,Large Hoop,40.586648,-74.101018,X,5
4,Bike Racks,Large Hoop,40.699664,-73.911191,X,0
2,Bike Racks,Large Hoop,40.817521,-73.858637,X,4
3,Bike Racks,Small Hoop,40.718836,-73.95674,X,6
3,Bike Racks,Small Hoop,40.592227,-73.960588,X,2
4,Bike Racks,Small Hoop,40.76498226,-73.77182605,X,0
4,Bike Racks,Large Hoop,40.772042,-73.769547,X,0
2,Bike Racks,Large Hoop,40.829602,-73.91699,X,0
4,Bike Racks,Small Hoop,40.771917,-73.734577,X,0
1,Bike Racks,Large Hoop,40.770065,-73.986927,X,0
1,Bike Racks,Large Hoop,40.725482,-74.005946,X,4
1,Bike Racks,Large Hoop,40.734259,-73.988658,X,0
5,Bike Racks,Large Hoop,40.592385,-74.162047,X,6
4,Bike Racks,Small Hoop,40.764735,-73.916453,X,0
4,Bike Racks,Small Hoop,40.75461497,-73.89343074,X,0
1,Bike Racks,Large Hoop,40.741424,-74.000423,X,5
4,Bike Racks,Small Hoop,40.68768427,-73.83421858,X,0
4,Bike Racks,Small Hoop,40.75377,-73.827516,X,0
2,Bike Racks,Large Hoop,40.868625,-73.861346,X,0
3,Bike Racks,Small Hoop,40.70866844,-73.95883067,X,0
1,Bike Racks,Large Hoop,40.769367,-73.983497,X,0
4,Bike Racks,Small Hoop,40.72484663,-73.86952629,X,0
1,Bike Racks,Wave Rack,40.762411,-73.9601,X,0
1,Bike Racks,Large Hoop,40.759944,-73.98817,X,0
4,Bike Racks,Small Hoop,40.763295,-73.913863,X,0
1,Bike Racks,Large Hoop,40.747109,-73.971516,X,6
4,Bike Racks,Small Hoop,40.756518,-73.920391,X,0
3,Bike Racks,Large Hoop,40.719833,-73.954895,X,3
4,Bike Racks,Large Hoop,40.757882,-73.874157,X,0
2,Bike Racks,Small Hoop,40.840344,-73.855638,X,6
3,Bike Racks,Small Hoop,40.611819,-73.99766,X,6
2,Bike Racks,Small Hoop,40.86079925,-73.89813321,X,0
1,Bike Racks,Large Hoop,40.713585,-73.978961,X,2
3,Bike Racks,Large Hoop,40.674138,-73.913264,X,0
1,Bike Racks,Large Hoop,40.714474,-73.9887,X,6
1,Bike Racks,Large Hoop,40.756399,-73.983617,X,0
3,Bike Racks,Large Hoop,40.659589,-73.922357,X,6
4,Bike Racks,Small Hoop,40.74663226,-73.71297272,X,0
3,Bike Racks,Small Hoop,40.611953,-73.997525,X,6
1,Bike Racks,Large Hoop,40.742744,-73.974129,X,1
1,Bike Racks,Large Hoop,40.805024,-73.951448,X,6
4,Bike Racks,Small Hoop,40.76174679,-73.80373137,X,0
4,Bike Racks,Large Hoop,40.708781,-73.777952,X,0
2,Bike Racks,Large Hoop,40.869741,-73.890394,X,0
4,Bike Racks,Small Hoop,40.72489008,-73.87961859,X,0
2,Bike Racks,Large Hoop,40.831371,-73.9151,X,0
3,Bike Racks,Small Hoop,40.622445,-73.986942,X,0
4,Bike Racks,Small Hoop,40.761419,-73.931159,X,5
4,Bike Racks,Large Hoop,40.744538,-73.930634,X,0
4,Bike Racks,Small Hoop,40.716397,-73.807876,X,0
4,Bike Racks,Small Hoop,40.730461,-73.82383,X,0
4,Bike Racks,Small Hoop,40.68791571,-73.83340248,X,0
1,Bike Racks,Small Hoop,40.77484135,-73.95408266,X,0
2,Bike Racks,Large Hoop,40.868762,-73.84273,X,0
4,Bike Racks,Small Hoop,40.72745874,-73.78645629,X,0
4,Bike Racks,Small Hoop,40.770097,-73.735814,X,0
1,Bike Racks,Large Hoop,40.778245,-73.982236,X,0
5,Bike Racks,Large Hoop,40.623439,-74.083695,X,6
4,Bike Racks,Small Hoop,40.67628577,-73.81956155,X,6
1,Bike Racks,Small Hoop,40.78089008,-73.94942366,X,6
4,Bike Racks,Small Hoop,40.774048,-73.907852,X,0
1,Bike Racks,Large Hoop,40.809306,-73.937954,X,4
1,Bike Racks,U Rack,40.768156,-73.955903,X,0
2,Bike Racks,Small Hoop,40.811034,-73.927552,X,2
4,Bike Racks,Large Hoop,40.668181,-73.75082,X,4
4,Bike Racks,Large Hoop,40.765142,-73.818586,X,0
3,Bike Racks,Large Hoop,40.709179,-73.921649,X,5
3,Bike Racks,Small Hoop,40.626072,-73.940694,X,4
3,Bike Racks,Large Hoop,40.682962,-73.970732,X,0
4,Bike Racks,Large Hoop,40.742549,-73.941199,X,2
4,Bike Racks,Small Hoop,40.74699,-73.922729,X,0
3,Bike Racks,Small Hoop,40.70435677,-73.9584981,X,0
4,Bike Racks,Small Hoop,40.744069,-73.924497,X,0
1,Bike Racks,Large Hoop,40.75163,-73.988277,X,0
3,Bike Racks,Small Hoop,40.63785947,-73.89701086,X,3
4,Bike Racks,Large Hoop,40.594893,-73.787299,AE,1
2,Bike Racks,Large Hoop,40.847128,-73.786329,X,1
4,Bike Racks,Small Hoop,40.75201176,-73.70276619,X,0
3,Bike Racks,Small Hoop,40.60910513,-73.96959533,X,6
3,Bike Racks,Large Hoop,40.594781,-73.993937,X,2
4,Bike Racks,Small Hoop,40.743725,-73.925556,X,0
4,Bike Racks,Small Hoop,40.724633,-73.897579,X,0
5,Bike Racks,Small Hoop,40.63629134,-74.13452671,X,0
4,Bike Racks,Large Hoop,40.686488,-73.854234,X,5
2,Bike Racks,Small Hoop,40.87642766,-73.84791932,X,0
2,Bike Racks,Small Hoop,40.83965445,-73.91797348,X,0
4,Bike Racks,Small Hoop,40.755991,-73.928124,X,0
2,Bike Racks,Large Hoop,40.845222,-73.882688,X,0
2,Bike Racks,Small Hoop,40.87151138,-73.8664464,X,0
4,Bike Racks,Large Hoop,40.747349,-73.95489,AE,1
5,Bike Racks,Small Hoop,40.63799744,-74.07925809,X,0
2,Bike Racks,Small Hoop,40.86735416,-73.86741856,X,0
3,Bike Racks,Large Hoop,40.584007,-73.931842,X,1
1,Bike Racks,Large Hoop,40.73587,-73.980262,X,3
4,Bike Racks,Small Hoop,40.769322,-73.919074,X,0
1,Bike Racks,Small Hoop,40.70932616,-74.00533352,X,5
4,Bike Racks,Small Hoop,40.734085,-73.850096,X,4
4,Bike Racks,Small Hoop,40.75833827,-73.80418856,X,0
2,Bike Racks,Large Hoop,40.830244,-73.892133,X,0
1,Bike Racks,Large Hoop,40.722663,-73.982797,X,3
4,Bike Racks,Small Hoop,40.72521961,-73.72299339,X,0
4,Bike Racks,Large Hoop,40.65838,-73.767448,X,3
1,Bike Racks,Small Hoop,40.73445053,-73.99991818,X,4
4,Bike Racks,Small Hoop,40.75798325,-73.7848529,X,0
1,Bike Racks,Large Hoop,40.758719,-73.999384,X,5
3,Bike Racks,Large Hoop,40.677867,-73.957097,X,0
1,Bike Racks,Small Hoop,40.771305,-73.95671,X,0
4,Bike Racks,Small Hoop,40.750819,-73.8705,X,0
2,Bike Racks,Large Hoop,40.864029,-73.904266,X,0
2,Bike Racks,Small Hoop,40.88812402,-73.8987673,X,5
2,Bike Racks,Large Hoop,40.835757,-73.832983,X,0
2,Bike Racks,Small Hoop,40.881775,-73.88248,X,0
3,Bike Racks,Small Hoop,40.687738,-73.982673,X,0
3,Bike Racks,Small Hoop,40.672549,-73.962841,X,0
4,Bike Racks,Small Hoop,40.749529,-73.869543,X,0
4,Bike Racks,Small Hoop,40.76227599,-73.9164016,X,0
4,Bike Racks,Small Hoop,40.76269878,-73.80527912,X,0
1,Bike Racks,Large Hoop,40.716111,-73.981749,X,4
4,Bike Racks,Large Hoop,40.742396,-73.956406,AE,2
4,Bike Racks,Small Hoop,40.762542,-73.834098,X,4
1,Bike Racks,Small Hoop,40.72948304,-73.99483503,X,0
3,Bike Racks,Small Hoop,40.692045,-73.986336,X,0
4,Bike Racks,Small Hoop,40.749942,-73.86137,X,0
1,Bike Racks,Small Hoop,40.70275145,-74.01410564,AE,1
4,Bike Racks,Large Hoop,40.678778,-73.791604,X,4
3,Bike Racks,Small Hoop,40.616391,-73.930174,X,3
3,Bike Racks,Small Hoop,40.6362154,-73.96803962,X,0
3,Bike Racks,Small Hoop,40.616581,-73.992181,X,0
3,Bike Racks,Large Hoop,40.651211,-73.940238,X,0
3,Bike Racks,Small Hoop,40.64081361,-73.96911757,X,0
3,Bike Racks,Small Hoop,40.60495445,-73.94178662,X,3
3,Bike Racks,Small Hoop,40.65589,-73.915033,X,6
1,Bike Racks,Small Hoop,40.72571356,-73.98989306,X,0
3,Bike Racks,Large Hoop,40.663216,-73.953891,X,0
3,Bike Racks,Large Hoop,40.695347,-73.948875,X,0
2,Bike Racks,Small Hoop,40.86819088,-73.90032322,X,0
4,Bike Racks,Small Hoop,40.701193,-73.88921,X,0
3,Bike Racks,Large Hoop,40.649648,-73.966082,X,0
4,Bike Racks,Small Hoop,40.69204284,-73.86315501,X,0
2,Bike Racks,Small Hoop,40.871712,-73.87729,X,0
3,Bike Racks,Small Hoop,40.596521,-73.933477,X,2
4,Bike Racks,Small Hoop,40.753452,-73.822405,X,0
2,Bike Racks,Large Hoop,40.812928,-73.904109,X,6
2,Bike Racks,Small Hoop,40.80797107,-73.91888338,X,6
1,Bike Racks,Small Hoop,40.74252758,-73.9773755,X,5
4,Bike Racks,Small Hoop,40.683759,-73.832758,X,0
3,Bike Racks,Large Hoop,40.66504,-73.892561,X,5
